QA output created by 1078

=== pcp-pidstat without filters
Linux  4.4.0-31-generic  (ram-Lenovo)  08/05/16  x86_64    (4 CPU)
Timestamp        UID	PID	usr	system	guest	%CPU	CPU	Command
07:35:07         0	78	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	79	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	80	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	81	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	82	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	83	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	84	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	85	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	86	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	87	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	88	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	89	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	90	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	91	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	96	0.0	0.0	0.0	0.0	2	ipv6_addrconf
07:35:07         0	109	0.0	0.0	0.0	0.0	2	deferwq
07:35:07         0	110	0.0	0.0	0.0	0.0	2	charger_manager
07:35:07         0	153	0.0	0.0	0.0	0.0	0	kpsmoused
07:35:07         0	154	0.0	0.0	0.0	0.0	1	scsi_eh_0
07:35:07         0	155	0.0	0.0	0.0	0.0	1	scsi_tmf_0
07:35:07         0	156	0.0	0.0	0.0	0.0	1	scsi_eh_1
07:35:07         0	157	0.0	0.0	0.0	0.0	1	scsi_tmf_1
07:35:07         0	158	0.0	0.0	0.0	0.0	1	scsi_eh_2
07:35:07         0	159	0.0	0.0	0.0	0.0	1	scsi_tmf_2
07:35:07         0	160	0.0	0.0	0.0	0.0	1	scsi_eh_3
07:35:07         0	161	0.0	0.0	0.0	0.0	1	scsi_tmf_3
07:35:07         0	162	0.0	0.0	0.0	0.0	2	scsi_eh_4
07:35:07         0	163	0.0	0.0	0.0	0.0	1	scsi_tmf_4
07:35:07         0	164	0.0	0.0	0.0	0.0	1	scsi_eh_5
07:35:07         0	165	0.0	0.0	0.0	0.0	1	scsi_tmf_5
07:35:07         0	166	0.0	0.0	0.0	0.0	0	kworker/u16:3
07:35:07         0	169	0.0	0.0	0.0	0.0	2	kfd_process_wq
07:35:07         0	172	0.0	0.0	0.0	0.0	1	ttm_swap
07:35:07         0	173	0.0	0.0	0.0	0.0	2	kworker/2:2
07:35:07         0	174	0.0	0.0	0.0	0.0	0	bioset
07:35:07         0	175	0.0	0.0	0.0	0.0	0	kworker/u16:5
07:35:07         0	176	0.0	0.0	0.0	0.0	3	bioset
